driver_id,lap_number,stint_lap,compound,last_lap_time_s,rolling_lap_time_s,gap_ahead_s,gap_behind_s,position,pit_window_start_lap,pit_window_end_lap,pit_window_center_lap,pit_stop_proba
TSU,33,1,HARD,108.479,95.53133333333334,,,,,,,0.2200382605544774
TSU,34,2,HARD,85.504,95.04133333333334,,,,,,,0.21964399728958994
TSU,35,3,HARD,85.658,93.21366666666668,,,,,,,0.2565051974923915
TSU,36,4,HARD,85.854,85.67200000000001,,,,,,,0.3676879249559472
TSU,37,5,HARD,86.184,85.89866666666667,,,,,,,0.38887206335908275
TSU,38,6,HARD,85.723,85.92033333333332,,,,,,,0.4121620450899822
TSU,39,7,HARD,85.7,85.86899999999999,,,,,,,0.4374640808781923
TSU,40,8,HARD,85.583,85.66866666666665,,,,,,,0.46502727140789163
TSU,41,9,HARD,85.684,85.65566666666666,,,,,,,0.49050696344289035
TSU,42,10,HARD,85.453,85.57333333333334,,,,,,,0.5165298679682654
TSU,43,11,HARD,85.417,85.51799999999999,,,,,,,0.542364914490973
TSU,44,12,HARD,85.593,85.48766666666667,,,,,,,0.5679277290032225
TSU,45,13,HARD,85.359,85.45633333333335,,,,,,,0.5925853908429898
TSU,46,14,HARD,85.41,85.454,,,,,,,0.616786006721582
TSU,47,15,HARD,85.427,85.39866666666667,,,,,,,0.6410565548856891
TSU,48,16,HARD,85.181,85.33933333333334,,,,,,,0.6643425495309467
TSU,49,17,HARD,85.327,85.31166666666667,,,,,,,0.6869550894114056
TSU,50,18,HARD,84.256,84.92133333333334,,,,,,,0.7114487190806706
TSU,51,19,HARD,84.522,84.70166666666667,,,,,,,0.7343922343179977
TSU,52,20,HARD,84.442,84.40666666666667,,,,,,,0.7565480987242549
TSU,53,21,HARD,84.29,84.418,,,,,,,0.7743777831030257
TSU,54,22,HARD,84.144,84.292,,,,,,,0.792528281820102
TSU,55,23,HARD,84.344,84.25933333333334,,,,,,,0.8090785254733271
TSU,56,24,HARD,84.213,84.23366666666666,,,,,,,0.8242722849120483
TSU,57,25,HARD,84.139,84.23199999999999,,,,,,,0.8383609983580074
VER,1,0,MEDIUM,,,,,,7.0,7.0,7.0,0.9657549822821957
VER,2,0,MEDIUM,87.349,87.349,,,,7.0,7.0,7.0,0.26299509385409314
VER,3,0,MEDIUM,87.511,87.43,,,,7.0,7.0,7.0,0.2622993900351872
VER,4,0,MEDIUM,87.324,87.39466666666665,,,,7.0,7.0,7.0,0.2624748434973037
VER,5,0,MEDIUM,86.843,87.226,,,,7.0,7.0,7.0,0.26376704268660234
VER,6,0,MEDIUM,87.123,87.09666666666668,,,,7.0,7.0,7.0,0.26547835964887684
VER,7,0,MEDIUM,102.211,92.059,,,,32.0,32.0,32.0,0.22997543685294483
VER,8,1,MEDIUM,145.76,111.698,,,,32.0,32.0,32.0,0.12408075569238455
VER,9,2,MEDIUM,141.444,129.80499999999998,,,,32.0,32.0,32.0,0.05281774119395716
VER,10,3,MEDIUM,138.63,141.94466666666665,,,,32.0,32.0,32.0,0.029944385331253476
VER,11,4,MEDIUM,87.109,122.39433333333334,,,,32.0,32.0,32.0,0.070395549142516
VER,12,5,MEDIUM,86.659,104.13266666666668,,,,32.0,32.0,32.0,0.18769184608636497
VER,13,6,MEDIUM,86.55,86.77266666666667,,,,32.0,32.0,32.0,0.4018365958796948
VER,14,7,MEDIUM,86.148,86.45233333333333,,,,32.0,32.0,32.0,0.4301078149090429
VER,15,8,MEDIUM,86.298,86.332,,,,32.0,32.0,32.0,0.45685479014995667
VER,16,9,MEDIUM,86.042,86.16266666666667,,,,32.0,32.0,32.0,0.48395889333818437
VER,17,10,MEDIUM,85.977,86.10566666666666,,,,32.0,32.0,32.0,0.5098649955033342
VER,18,11,MEDIUM,85.759,85.926,,,,32.0,32.0,32.0,0.5372014044414574
VER,19,12,MEDIUM,85.727,85.82100000000001,,,,32.0,32.0,32.0,0.563552857399393
VER,20,13,MEDIUM,85.864,85.78333333333335,,,,32.0,32.0,32.0,0.5888746781176207
VER,21,14,MEDIUM,85.803,85.798,,,,32.0,32.0,32.0,0.6127763050661403
VER,22,15,MEDIUM,85.921,85.86266666666667,,,,32.0,32.0,32.0,0.635737395831683
VER,23,16,MEDIUM,85.877,85.867,,,,32.0,32.0,32.0,0.6586456876810016
VER,24,17,MEDIUM,85.74,85.846,,,,32.0,32.0,32.0,0.6810284513132993
VER,25,18,MEDIUM,85.618,85.745,,,,32.0,32.0,32.0,0.7035543269444197
VER,26,19,MEDIUM,85.431,85.59633333333333,,,,32.0,32.0,32.0,0.7255869168663999
VER,27,20,MEDIUM,85.606,85.55166666666666,,,,32.0,32.0,32.0,0.7458639422046751
VER,28,21,MEDIUM,85.477,85.50466666666667,,,,32.0,32.0,32.0,0.7648407270282018
VER,29,22,MEDIUM,85.481,85.52133333333332,,,,32.0,32.0,32.0,0.7823381401327213
VER,30,23,MEDIUM,85.359,85.43900000000001,,,,32.0,32.0,32.0,0.7996460151769402
VER,31,24,MEDIUM,85.405,85.415,,,,32.0,32.0,32.0,0.8155564104084928
VER,32,0,MEDIUM,89.369,86.711,,,,,,,0.272207540858798
VER,33,1,HARD,106.87,93.88133333333332,,,,,,,0.23457323060175223
VER,34,2,HARD,84.845,93.69466666666666,,,,,,,0.2321041366314206
VER,35,3,HARD,84.779,92.16466666666668,,,,,,,0.2668293597770502
VER,36,4,HARD,84.744,84.78933333333333,,,,,,,0.37770945808633277
VER,37,5,HARD,84.618,84.71366666666667,,,,,,,0.40252944127014173
VER,38,6,HARD,84.907,84.75633333333333,,,,,,,0.42682247897360553
VER,39,7,HARD,84.592,84.70566666666666,,,,,,,0.45191212230341227
VER,40,8,HARD,84.541,84.67999999999999,,,,,,,0.47727510072646784
VER,41,9,HARD,84.568,84.567,,,,,,,0.5040826794731748
VER,42,10,HARD,84.729,84.61266666666667,,,,,,,0.528854586209588
VER,43,11,HARD,84.747,84.68133333333333,,,,,,,0.5529678370955164
VER,44,12,HARD,84.701,84.72566666666667,,,,,,,0.5770766108889286
VER,45,13,HARD,83.515,84.321,,,,,,,0.6052616673567298
VER,46,14,HARD,83.887,84.03433333333334,,,,,,,0.6332915747733135
VER,47,15,HARD,83.805,83.73566666666666,,,,,,,0.6600194500867786
VER,48,16,HARD,83.799,83.83033333333334,,,,,,,0.6811189647138048
VER,49,17,HARD,83.665,83.75633333333333,,,,,,,0.7033132828951455
VER,50,18,HARD,83.498,83.65400000000001,,,,,,,0.7248649729310228
VER,51,19,HARD,83.989,83.71733333333334,,,,,,,0.744374065179352
VER,52,20,HARD,84.141,83.876,,,,,,,0.7616411901556474
VER,53,21,HARD,84.492,84.20733333333334,,,,,,,0.7766205211480748
VER,54,22,HARD,84.678,84.437,,,,,,,0.7916974532502876
VER,55,23,HARD,84.405,84.52499999999999,,,,,,,0.8068360550203006
VER,56,24,HARD,84.403,84.49533333333333,,,,,,,0.8223086642965944
VER,57,25,HARD,84.968,84.592,,,,,,,0.836270473142162
