driver_id,lap_number,stint_lap,compound,last_lap_time_s,rolling_lap_time_s,gap_ahead_s,gap_behind_s,position,pit_window_start_lap,pit_window_end_lap,pit_window_center_lap
VER,34,2,HARD,84.845,93.69466666666666,,,,,,
VER,35,3,HARD,84.779,92.16466666666668,,,,,,
VER,36,4,HARD,84.744,84.78933333333333,,,,,,
VER,37,5,HARD,84.618,84.71366666666667,,,,,,
VER,38,6,HARD,84.907,84.75633333333333,,,,,,
VER,39,7,HARD,84.592,84.70566666666666,,,,,,
VER,40,8,HARD,84.541,84.67999999999999,,,,,,
VER,41,9,HARD,84.568,84.567,,,,,,
VER,42,10,HARD,84.729,84.61266666666667,,,,,,
VER,43,11,HARD,84.747,84.68133333333333,,,,,,
VER,44,12,HARD,84.701,84.72566666666667,,,,,,
VER,45,13,HARD,83.515,84.321,,,,,,
VER,46,14,HARD,83.887,84.03433333333334,,,,,,
VER,47,15,HARD,83.805,83.73566666666666,,,,,,
VER,48,16,HARD,83.799,83.83033333333334,,,,,,
VER,49,17,HARD,83.665,83.75633333333333,,,,,,
VER,50,18,HARD,83.498,83.65400000000001,,,,,,
VER,51,19,HARD,83.989,83.71733333333334,,,,,,
VER,52,20,HARD,84.141,83.876,,,,,,
VER,53,21,HARD,84.492,84.20733333333334,,,,,,
VER,54,22,HARD,84.678,84.437,,,,,,
VER,55,23,HARD,84.405,84.52499999999999,,,,,,
VER,56,24,HARD,84.403,84.49533333333333,,,,,,
VER,57,25,HARD,84.968,84.592,,,,,,
