driver_id,lap_number,stint_lap,compound,last_lap_time_s,rolling_lap_time_s,gap_ahead_s,gap_behind_s,position,pit_window_start_lap,pit_window_end_lap,pit_window_center_lap,pit_stop_proba
TSU,48,41,HARD,93.84,94.10866666666668,,,,,,,0.000700108818758334
TSU,49,42,HARD,93.56,93.64166666666668,,,,,,,0.0005997709020275114
VER,1,0,MEDIUM,,,,,,7.0,7.0,7.0,0.8777916364453221
VER,2,0,MEDIUM,94.205,94.205,,,,7.0,7.0,7.0,0.38484625472523115
VER,3,0,MEDIUM,94.043,94.124,,,,7.0,7.0,7.0,0.38545284580557093
VER,4,0,MEDIUM,93.754,94.00066666666667,,,,7.0,7.0,7.0,0.3864345086991017
VER,5,0,MEDIUM,93.955,93.91733333333332,,,,7.0,7.0,7.0,0.3865611363168405
VER,6,0,MEDIUM,93.676,93.795,,,,7.0,7.0,7.0,0.3875254838679733
VER,7,0,MEDIUM,122.919,103.51666666666668,,,,,,,0.30551596188459373
VER,8,1,HARD,189.083,135.226,,,,,,,0.1186327890572179
VER,9,2,HARD,160.995,157.66566666666668,,,,,,,0.07843055894213907
VER,10,3,HARD,95.024,148.3673333333333,,,,,,,0.11255705812870745
VER,11,4,HARD,93.61,116.543,,,,,,,0.17079798740952318
VER,12,5,HARD,93.321,93.985,,,,,,,0.21608506169980057
VER,13,6,HARD,93.144,93.35833333333332,,,,,,,0.191424393260272
VER,14,7,HARD,93.194,93.21966666666668,,,,,,,0.1674113353851673
VER,15,8,HARD,93.512,93.28333333333336,,,,,,,0.14516866877013576
VER,16,9,HARD,93.192,93.29933333333334,,,,,,,0.12594245929404202
VER,17,10,HARD,93.059,93.25433333333332,,,,,,,0.10895390821614388
VER,18,11,HARD,93.139,93.13,,,,,,,0.09404325765744606
VER,19,12,HARD,93.135,93.111,,,,,,,0.08086520736709488
VER,20,13,HARD,93.066,93.11333333333334,,,,,,,0.06938849309603395
VER,21,14,HARD,92.933,93.04466666666669,,,,,,,0.059535949980695176
VER,22,15,HARD,92.98,92.993,,,,,,,0.05093933316937562
VER,23,16,HARD,92.792,92.90166666666669,,,,,,,0.04361591320845707
VER,24,17,HARD,92.683,92.81833333333334,,,,,,,0.03728196896131583
VER,25,18,HARD,92.785,92.75333333333332,,,,,,,0.03178868040534894
VER,26,19,HARD,92.561,92.67633333333332,,,,,,,0.02713755910407535
VER,27,20,HARD,92.722,92.68933333333332,,,,,,,0.023060002775157292
VER,28,21,HARD,92.674,92.65233333333332,,,,,,,0.019625150216527585
VER,29,22,HARD,92.752,92.716,,,,,,,0.01664805872391164
VER,30,23,HARD,92.601,92.67566666666666,,,,,,,0.014163602091287943
VER,31,24,HARD,92.454,92.60233333333332,,,,,,,0.012053029743783661
VER,32,25,HARD,92.545,92.53333333333336,,,,,,,0.010239008878862997
VER,33,26,HARD,92.309,92.436,,,,,,,0.008716667828585654
VER,34,27,HARD,92.558,92.47066666666667,,,,,,,0.007379039216817244
VER,35,28,HARD,92.536,92.46766666666667,,,,,,,0.006259734578129783
VER,36,29,HARD,92.413,92.50233333333334,,,,,,,0.005308337430091953
VER,37,30,HARD,92.412,92.45366666666666,,,,,,,0.00450530312036146
VER,38,31,HARD,92.296,92.37366666666668,,,,,,,0.003828199448679499
VER,39,32,HARD,91.995,92.23433333333334,,,,,,,0.0032598456812525144
VER,40,33,HARD,92.555,92.282,,,,,,,0.0027516687968282337
VER,41,34,HARD,92.491,92.347,,,,,,,0.0023299913530297053
VER,42,35,HARD,93.013,92.68633333333334,,,,,,,0.001955381707701384
VER,43,36,HARD,93.123,92.87566666666667,,,,,,,0.0016497449641729692
VER,44,37,HARD,92.377,92.83766666666668,,,,,,,0.0014050567161528792
VER,45,38,HARD,93.01,92.83666666666666,,,,,,,0.0011863486076444721
VER,46,39,HARD,92.889,92.75866666666668,,,,,,,0.0010075351029869874
VER,47,40,HARD,92.784,92.89433333333334,,,,,,,0.0008518917725998793
VER,48,41,HARD,92.563,92.74533333333332,,,,,,,0.0007249041761471916
VER,49,42,HARD,92.163,92.50333333333332,,,,,,,0.0006186252741164725
VER,50,43,HARD,91.773,92.16633333333334,,,,,,,0.0005289027598380197
ZHO,1,0,MEDIUM,,,,,,41.0,41.0,41.0,0.8777916364453221
ZHO,2,0,MEDIUM,98.539,98.539,,,,41.0,41.0,41.0,0.3586298971981439
ZHO,3,0,MEDIUM,97.232,97.8855,,,,41.0,41.0,41.0,0.3633971496335774
ZHO,4,0,MEDIUM,96.526,97.43233333333336,,,,41.0,41.0,41.0,0.3664530202169552
ZHO,5,0,MEDIUM,96.238,96.66533333333332,,,,41.0,41.0,41.0,0.3704400234247692
ZHO,6,0,MEDIUM,97.072,96.612,,,,41.0,41.0,41.0,0.36957999864804664
ZHO,7,0,MEDIUM,132.76,108.69,,,,41.0,41.0,41.0,0.27251951716686695
ZHO,8,0,MEDIUM,166.499,132.11033333333333,,,,41.0,41.0,41.0,0.16142877644957623
ZHO,9,0,MEDIUM,149.482,149.58033333333333,,,,41.0,41.0,41.0,0.1297514630778912
ZHO,10,0,MEDIUM,98.417,138.1326666666667,,,,41.0,41.0,41.0,0.20098545783924485
ZHO,11,0,MEDIUM,95.695,114.53133333333334,,,,41.0,41.0,41.0,0.2915226621303081
ZHO,12,0,MEDIUM,94.998,96.37,,,,41.0,41.0,41.0,0.37348871320142535
ZHO,13,0,MEDIUM,95.355,95.34933333333332,,,,41.0,41.0,41.0,0.3778441871973815
ZHO,14,0,MEDIUM,96.658,95.67033333333336,,,,41.0,41.0,41.0,0.37457541974206265
ZHO,15,0,MEDIUM,96.053,96.022,,,,41.0,41.0,41.0,0.37372221821517365
ZHO,16,0,MEDIUM,96.065,96.25866666666668,,,,41.0,41.0,41.0,0.3725882982075513
ZHO,17,0,MEDIUM,95.882,96.0,,,,41.0,41.0,41.0,0.3740549964483692
ZHO,18,0,MEDIUM,95.466,95.80433333333332,,,,41.0,41.0,41.0,0.3755379549472596
ZHO,19,0,MEDIUM,95.407,95.585,,,,41.0,41.0,41.0,0.3766563494566761
ZHO,20,0,MEDIUM,95.087,95.32,,,,41.0,41.0,41.0,0.37834362265625554
ZHO,21,0,MEDIUM,95.399,95.29766666666669,,,,41.0,41.0,41.0,0.37803035283603736
ZHO,22,0,MEDIUM,95.158,95.21466666666667,,,,41.0,41.0,41.0,0.37874854589782875
ZHO,23,0,MEDIUM,95.296,95.28433333333334,,,,41.0,41.0,41.0,0.37823208782087286
ZHO,24,0,MEDIUM,95.145,95.19966666666666,,,,41.0,41.0,41.0,0.37883730372155844
ZHO,25,0,MEDIUM,95.145,95.19533333333334,,,,41.0,41.0,41.0,0.37885789545048115
ZHO,26,0,MEDIUM,95.036,95.10866666666668,,,,41.0,41.0,41.0,0.37941649087715046
ZHO,27,0,MEDIUM,95.002,95.061,,,,41.0,41.0,41.0,0.37968892372116314
ZHO,28,0,MEDIUM,94.879,94.97233333333334,,,,41.0,41.0,41.0,0.3802763679101802
ZHO,29,0,MEDIUM,94.99,94.957,,,,41.0,41.0,41.0,0.38019983774440963
ZHO,30,0,MEDIUM,94.885,94.918,,,,41.0,41.0,41.0,0.3805268847351347
ZHO,31,0,MEDIUM,94.8,94.89166666666668,,,,41.0,41.0,41.0,0.38076677629595757
ZHO,32,0,MEDIUM,94.631,94.772,,,,41.0,41.0,41.0,0.3815645951000168
ZHO,33,0,MEDIUM,94.679,94.70333333333332,,,,41.0,41.0,41.0,0.381827097983451
ZHO,34,0,MEDIUM,94.65,94.65333333333336,,,,41.0,41.0,41.0,0.3821045737469258
ZHO,35,0,MEDIUM,94.405,94.57800000000002,,,,41.0,41.0,41.0,0.3827945663946494
ZHO,36,0,MEDIUM,94.282,94.44566666666668,,,,41.0,41.0,41.0,0.3835923195899439
ZHO,37,0,MEDIUM,94.132,94.273,,,,41.0,41.0,41.0,0.38461997088320504
ZHO,38,0,MEDIUM,93.914,94.10933333333332,,,,41.0,41.0,41.0,0.3856976714407378
ZHO,39,0,MEDIUM,93.915,93.987,,,,41.0,41.0,41.0,0.3862817862513327
ZHO,40,0,MEDIUM,93.736,93.855,,,,41.0,41.0,41.0,0.38715658632130595
ZHO,41,0,MEDIUM,96.379,94.67666666666668,,,,,,,0.37966329619168926
ZHO,42,1,SOFT,137.392,109.169,,,,,,,0.23436225014642303
ZHO,43,2,SOFT,93.047,108.93933333333332,,,,,,,0.25132023586875574
ZHO,44,3,SOFT,92.77,107.73633333333332,,,,,,,0.22591433686126244
ZHO,45,4,SOFT,92.857,92.89133333333332,,,,,,,0.25010116602815724
ZHO,46,5,SOFT,92.874,92.83366666666666,,,,,,,0.2204880626325747
ZHO,47,6,SOFT,93.207,92.97933333333332,,,,,,,0.19255578669279813
ZHO,48,7,SOFT,92.761,92.94733333333332,,,,,,,0.1685257369759864
ZHO,49,8,SOFT,92.208,92.72533333333332,,,,,,,0.1475072444812605
